SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Meter,DensityQuadratSize,TotalShoots,FloweringShoots,CoverQuadratSize,PercentSeagrass,PercentBare,PercentOther,DensityShoots,Notes,Year
2021-06-25,BB.F.5.L.m8,BB,F,L,5,m8,0.2,26,2,0.5,1,0,0,130,NA,2021
2021-06-25,BB.F.5.L.m12,BB,F,L,5,m12,0.2,13,1,0.5,1,0,0,65,NA,2021
2021-06-25,BB.F.5.L.m16,BB,F,L,5,m16,0.2,14,1,0.5,1,0,0,70,NA,2021
2021-06-25,BB.F.6.L.m4,BB,F,L,6,m4,0.2,21,1,0.5,1,0,0,105,NA,2021
2021-06-25,BB.F.6.L.m8,BB,F,L,6,m8,0.2,13,0,0.5,1,0,0,65,NA,2021
2021-06-25,BB.F.6.L.m12,BB,F,L,6,m12,0.2,11,0,0.5,0.95,0.05,0,55,NA,2021
2021-06-25,BB.F.6.L.m16,BB,F,L,6,m16,0.2,7,1,0.5,1,0,0,35,NA,2021
2021-07-13,SD.A.1.U.m4,SD,A,U,1,m4,0.125,24,0,1,0.6,0.2,0,192,NA,2021
2021-07-13,SD.A.1.U.m8,SD,A,U,1,m8,0.125,0,0,1,0,0.55,0,0,NA,2021
2021-07-13,SD.A.1.U.m12,SD,A,U,1,m12,0.125,25,0,1,0.2,0.4,0,200,NA,2021
2021-07-13,SD.A.1.U.m16,SD,A,U,1,m16,0.125,8,0,1,0.15,0.45,0,64,NA,2021
2021-07-13,SD.A.2.U.m4,SD,A,U,2,m4,0.125,3,0,1,0.1,0.85,0,24,NA,2021
2021-07-13,SD.A.2.U.m8,SD,A,U,2,m8,0.125,0,0,1,0,1,0,0,NA,2021
2021-07-13,SD.A.2.U.m12,SD,A,U,2,m12,0.125,0,0,1,0,1,0,0,NA,2021
2021-07-13,SD.A.2.U.m16,SD,A,U,2,m16,0.125,0,0,1,0,0.6,0,0,NA,2021
2021-07-13,SD.A.3.U.m4,SD,A,U,3,m4,0.125,34,0,1,0.65,0.1,0,272,NA,2021
2021-07-13,SD.A.3.U.m8,SD,A,U,3,m8,0.125,39,1,1,0.7,0.1,0,312,NA,2021
2021-07-13,SD.A.3.U.m12,SD,A,U,3,m12,0.125,32,2,1,0.5,0.1,0,256,NA,2021
2021-07-13,SD.A.3.U.m16,SD,A,U,3,m16,0.125,28,0,1,0.8,0.1,0,224,NA,2021
2021-07-13,SD.A.4.L.m4,SD,A,L,4,m4,0.125,55,0,1,0.4,0.3,0,440,NA,2021
2021-07-13,SD.A.4.L.m8,SD,A,L,4,m8,0.125,74,0,1,0.6,0.2,0,592,NA,2021
2021-07-13,SD.A.4.L.m12,SD,A,L,4,m12,0.125,60,0,1,0.7,0.2,0,480,NA,2021
2021-07-13,SD.A.4.L.m16,SD,A,L,4,m16,0.125,28,0,1,0.15,0.15,0,224,NA,2021
2021-07-13,SD.A.5.L.m4,SD,A,L,5,m4,0.125,29,0,1,0.1,0.1,0,232,NA,2021
2021-07-13,SD.A.5.L.m8,SD,A,L,5,m8,0.125,30,0,1,0.4,0,0,240,NA,2021
2021-07-13,SD.A.5.L.m12,SD,A,L,5,m12,0.125,62,0,1,0.85,0,0,496,NA,2021
2021-07-13,SD.A.5.L.m16,SD,A,L,5,m16,0.125,58,0,1,0.9,0,0,464,NA,2021
2021-07-13,SD.A.6.L.m4,SD,A,L,6,m4,0.125,51,1,1,0.9,0.05,0,408,NA,2021
2021-07-13,SD.A.6.L.m8,SD,A,L,6,m8,0.125,45,1,1,0.6,0,0,360,NA,2021
2021-07-13,SD.A.6.L.m12,SD,A,L,6,m12,0.125,95,2,1,0.6,0,0,760,NA,2021
2021-07-13,SD.A.6.L.m16,SD,A,L,6,m16,0.125,61,0,1,0.7,0,0,488,NA,2021
2021-07-09,SD.B.1.U.m4,SD,B,U,1,m4,0.125,25,0,1,0.9,0.1,0,200,NA,2021
2021-07-09,SD.B.1.U.m8,SD,B,U,1,m8,0.125,57,0,1,0.85,0.15,0,456,NA,2021
2021-07-09,SD.B.1.U.m12,SD,B,U,1,m12,0.125,41,0,1,0.6,0.4,0,328,NA,2021
2021-07-09,SD.B.1.U.m16,SD,B,U,1,m16,0.125,43,0,1,0.85,0.15,0,344,NA,2021
2021-07-09,SD.B.2.U.m4,SD,B,U,2,m4,0.125,63,0,1,0.6,0.4,0,504,NA,2021
2021-07-09,SD.B.2.U.m8,SD,B,U,2,m8,0.125,16,0,1,0.15,0.85,0,128,NA,2021
2021-07-09,SD.B.2.U.m12,SD,B,U,2,m12,0.125,0,0,1,0.05,0.95,0,0,NA,2021
2021-07-09,SD.B.2.U.m16,SD,B,U,2,m16,0.125,28,0,1,0.9,0.1,0,224,NA,2021
2021-07-09,SD.B.3.U.m4,SD,B,U,3,m4,0.125,40,0,1,0.7,0.3,0,320,NA,2021
2021-07-09,SD.B.3.U.m8,SD,B,U,3,m8,0.125,75,0,1,0.8,0.2,0,600,NA,2021
2021-07-09,SD.B.3.U.m12,SD,B,U,3,m12,0.125,26,0,1,0.6,0.4,0,208,NA,2021
2021-07-09,SD.B.3.U.m16,SD,B,U,3,m16,0.125,58,0,1,0.75,0.25,0,464,NA,2021
2021-07-09,SD.B.4.L.m4,SD,B,L,4,m4,0.125,20,0,1,1,0,0,160,NA,2021
2021-07-09,SD.B.4.L.m8,SD,B,L,4,m8,0.125,32,0,1,1,0,0,256,NA,2021
2021-07-09,SD.B.4.L.m12,SD,B,L,4,m12,0.125,29,0,1,1,0,0,232,NA,2021
2021-07-09,SD.B.4.L.m16,SD,B,L,4,m16,0.125,25,0,1,1,0,0,200,NA,2021
2021-07-09,SD.B.5.L.m4,SD,B,L,5,m4,0.125,30,0,1,1,0,0,240,NA,2021
2021-07-09,SD.B.5.L.m8,SD,B,L,5,m8,0.125,23,1,1,1,0,0,184,NA,2021
2021-07-09,SD.B.5.L.m12,SD,B,L,5,m12,0.125,30,1,1,1,0,0,240,NA,2021
2021-07-09,SD.B.5.L.m16,SD,B,L,5,m16,0.125,20,0,1,1,0,0,160,NA,2021
2021-07-09,SD.B.6.L.m4,SD,B,L,6,m4,0.125,46,2,1,1,0,0,368,NA,2021
2021-07-09,SD.B.6.L.m8,SD,B,L,6,m8,0.125,24,0,1,1,0,0,192,NA,2021
2021-07-09,SD.B.6.L.m12,SD,B,L,6,m12,0.125,20,1,1,1,0,0,160,NA,2021
2021-07-09,SD.B.6.L.m16,SD,B,L,6,m16,0.125,11,0,1,1,0,0,88,NA,2021
2021-07-28,SD.C.1.U.m4,SD,C,U,1,m4,0.125,41,0,1,1,0,0,328,NA,2021
2021-07-28,SD.C.1.U.m8,SD,C,U,1,m8,0.125,9,0,1,0.15,0.85,0,72,NA,2021
2021-07-28,SD.C.1.U.m12,SD,C,U,1,m12,0.125,2,1,1,0.1,0.9,0,16,NA,2021
2021-07-28,SD.C.1.U.m16,SD,C,U,1,m16,0.125,7,0,1,0.3,0.7,0,56,NA,2021
2021-07-28,SD.C.2.U.m4,SD,C,U,2,m4,0.125,2,0,1,0.4,0.6,0,16,NA,2021
2021-07-28,SD.C.2.U.m8,SD,C,U,2,m8,0.125,18,0,1,0.85,0.15,0,144,NA,2021
2021-07-28,SD.C.2.U.m12,SD,C,U,2,m12,0.125,25,0,1,0.95,0.05,0,200,NA,2021
2021-07-28,SD.C.2.U.m16,SD,C,U,2,m16,0.125,24,1,1,0.65,0.35,0,192,NA,2021
2021-07-28,SD.C.3.U.m4,SD,C,U,3,m4,0.125,29,2,1,1,0,0,232,NA,2021
2021-07-28,SD.C.3.U.m8,SD,C,U,3,m8,0.125,33,0,1,1,0,0,264,NA,2021
2021-07-28,SD.C.3.U.m12,SD,C,U,3,m12,0.125,23,1,1,1,0,0,184,NA,2021
2021-07-28,SD.C.3.U.m16,SD,C,U,3,m16,0.125,20,1,1,1,0,0,160,NA,2021
2021-07-28,SD.C.4.L.m4,SD,C,L,4,m4,0.125,40,0,1,0.6,0.4,0,320,NA,2021
2021-07-28,SD.C.4.L.m8,SD,C,L,4,m8,0.125,22,0,1,0.75,0.25,0,176,NA,2021
2021-07-28,SD.C.4.L.m12,SD,C,L,4,m12,0.125,22,0,1,0.9,0.1,0,176,NA,2021
2021-07-28,SD.C.4.L.m16,SD,C,L,4,m16,0.125,24,2,1,1,0,0,192,NA,2021
2021-07-28,SD.C.5.L.m4,SD,C,L,5,m4,0.125,29,0,1,0.8,0.2,0,232,NA,2021
2021-07-28,SD.C.5.L.m8,SD,C,L,5,m8,0.125,21,0,1,0.8,0.2,0,168,NA,2021
2021-07-28,SD.C.5.L.m12,SD,C,L,5,m12,0.125,17,0,1,0.85,0.15,0,136,NA,2021
2021-07-28,SD.C.5.L.m16,SD,C,L,5,m16,0.125,18,0,1,0.7,0.3,0,144,NA,2021
2021-07-28,SD.C.6.L.m4,SD,C,L,6,m4,0.125,20,0,1,0.7,0.3,0,160,NA,2021
2021-07-28,SD.C.6.L.m8,SD,C,L,6,m8,0.125,14,0,1,0.75,0.25,0,112,NA,2021
2021-07-28,SD.C.6.L.m12,SD,C,L,6,m12,0.125,29,0,1,0.95,0.05,0,232,NA,2021
2021-07-28,SD.C.6.L.m16,SD,C,L,6,m16,0.125,29,1,1,1,0,0,232,NA,2021
2021-07-14,SD.D.1.U.m4,SD,D,U,1,m4,0.125,10,0,1,0.75,0.25,0,80,NA,2021
2021-07-14,SD.D.1.U.m8,SD,D,U,1,m8,0.125,38,0,1,1,0,0,304,NA,2021
2021-07-14,SD.D.1.U.m12,SD,D,U,1,m12,0.125,65,0,1,0.95,0.05,0,520,NA,2021
2021-07-14,SD.D.1.U.m16,SD,D,U,1,m16,0.125,53,0,1,0.7,0.3,0,424,NA,2021
2021-07-14,SD.D.2.U.m4,SD,D,U,2,m4,0.125,17,0,1,0.7,0.3,0,136,NA,2021
2021-07-14,SD.D.2.U.m8,SD,D,U,2,m8,0.125,54,0,1,1,0,0,432,NA,2021
2021-07-14,SD.D.2.U.m12,SD,D,U,2,m12,0.125,50,0,1,1,0,0,400,NA,2021
2021-07-14,SD.D.2.U.m16,SD,D,U,2,m16,0.125,22,0,1,0.6,0.4,0,176,NA,2021
2021-07-14,SD.D.3.U.m4,SD,D,U,3,m4,0.125,16,0,1,0.6,0.4,0,128,NA,2021
2021-07-14,SD.D.3.U.m8,SD,D,U,3,m8,0.125,90,0,1,0.1,0.9,0,720,NA,2021
2021-07-14,SD.D.3.U.m12,SD,D,U,3,m12,0.125,29,0,1,0.3,0.7,0,232,NA,2021
2021-07-14,SD.D.3.U.m16,SD,D,U,3,m16,0.125,12,0,1,0.05,0.95,0,96,NA,2021
2021-07-14,SD.D.4.L.m4,SD,D,L,4,m4,0.125,58,0,1,1,0,0,464,NA,2021
2021-07-14,SD.D.4.L.m8,SD,D,L,4,m8,0.125,38,0,1,1,0,0,304,NA,2021
2021-07-14,SD.D.4.L.m12,SD,D,L,4,m12,0.125,22,0,1,0.3,0.7,0,176,NA,2021
2021-07-14,SD.D.4.L.m16,SD,D,L,4,m16,0.125,52,0,1,1,0,0,416,NA,2021
2021-07-14,SD.D.5.L.m4,SD,D,L,5,m4,0.125,40,0,1,0.6,0.4,0,320,NA,2021
2021-07-14,SD.D.5.L.m8,SD,D,L,5,m8,0.125,25,0,1,0.85,0.15,0,200,NA,2021
2021-07-14,SD.D.5.L.m12,SD,D,L,5,m12,0.125,37,0,1,0.9,0.1,0,296,NA,2021
2021-07-14,SD.D.5.L.m16,SD,D,L,5,m16,0.125,29,0,1,0.25,0.75,0,232,NA,2021
2021-07-14,SD.D.6.L.m4,SD,D,L,6,m4,0.125,30,0,1,0.85,0.15,0,240,NA,2021
2021-07-14,SD.D.6.L.m8,SD,D,L,6,m8,0.125,1,0,1,0.1,0.9,0,8,NA,2021
2021-07-14,SD.D.6.L.m12,SD,D,L,6,m12,0.125,0,0,1,0.05,0.95,0,0,NA,2021
2021-07-14,SD.D.6.L.m16,SD,D,L,6,m16,0.125,9,0,1,0.35,0.65,0,72,NA,2021
2021-07-27,SD.E.1.U.m4,SD,E,U,1,m4,0.125,77,0,1,0.85,0.15,0,616,NA,2021
2021-07-27,SD.E.1.U.m8,SD,E,U,1,m8,0.125,10,0,1,0.35,0.5,0,80,NA,2021
2021-07-27,SD.E.1.U.m12,SD,E,U,1,m12,0.125,40,1,1,0.95,0,0,320,NA,2021
2021-07-27,SD.E.1.U.m16,SD,E,U,1,m16,0.125,19,0,1,0.9,0,0,152,NA,2021
2021-07-27,SD.E.2.U.m4,SD,E,U,2,m4,0.125,43,0,1,0.9,0.1,0,344,NA,2021
2021-07-27,SD.E.2.U.m8,SD,E,U,2,m8,0.125,47,2,1,0.85,0.1,0,376,NA,2021
2021-07-27,SD.E.2.U.m12,SD,E,U,2,m12,0.125,36,0,1,0.6,0.35,0,288,NA,2021
2021-07-27,SD.E.2.U.m16,SD,E,U,2,m16,0.125,37,0,1,0.9,0.1,0,296,NA,2021
2021-07-27,SD.E.3.U.m4,SD,E,U,3,m4,0.125,40,0,1,0.9,0,0.1,320,NA,2021
2021-07-27,SD.E.3.U.m8,SD,E,U,3,m8,0.125,14,0,1,0.6,0.2,0.1,112,NA,2021
2021-07-27,SD.E.3.U.m12,SD,E,U,3,m12,0.125,11,2,1,0.3,0.45,0.1,88,NA,2021
2021-07-27,SD.E.3.U.m16,SD,E,U,3,m16,0.125,25,3,1,0.6,0.1,0.1,200,NA,2021
2021-07-27,SD.E.4.L.m4,SD,E,L,4,m4,0.125,0,0,1,0,0,0,0,NA,2021
2021-07-27,SD.E.4.L.m8,SD,E,L,4,m8,0.125,18,0,1,0.2,0.35,0,144,NA,2021
2021-07-27,SD.E.4.L.m12,SD,E,L,4,m12,0.125,58,3,1,0.9,0,0,464,NA,2021
2021-07-27,SD.E.4.L.m16,SD,E,L,4,m16,0.125,56,1,1,0.9,0,0,448,NA,2021
2021-07-27,SD.E.5.L.m4,SD,E,L,5,m4,0.125,60,0,1,0.75,0.25,0,480,NA,2021
2021-07-27,SD.E.5.L.m8,SD,E,L,5,m8,0.125,62,2,1,0.7,0.3,0,496,NA,2021
2021-07-27,SD.E.5.L.m12,SD,E,L,5,m12,0.125,39,0,1,0.6,0.35,0.05,312,NA,2021
2021-07-27,SD.E.5.L.m16,SD,E,L,5,m16,0.125,56,0,1,0.65,0.3,0,448,NA,2021
2021-07-27,SD.E.6.L.m4,SD,E,L,6,m4,0.125,48,1,1,0.85,0.15,0,384,NA,2021
2021-07-27,SD.E.6.L.m8,SD,E,L,6,m8,0.125,29,1,1,0.7,0.25,0,232,NA,2021
2021-07-27,SD.E.6.L.m12,SD,E,L,6,m12,0.125,54,0,1,0.85,0.15,0,432,NA,2021
2021-07-27,SD.E.6.L.m16,SD,E,L,6,m16,0.125,35,0,1,0.7,0.3,0,280,NA,2021
2022-07-12,AK.B.1.U.m4,AK,B,U,1,m4,0.25,85,4,0.25,1,0,0,340,NA,2022
2022-07-12,AK.B.1.U.m8,AK,B,U,1,m8,0.25,74,3,0.25,1,0,0,296,NA,2022
2022-07-12,AK.B.1.U.m12,AK,B,U,1,m12,0.25,98,2,0.25,1,0,0,392,NA,2022
2022-07-12,AK.B.1.U.m16,AK,B,U,1,m16,0.25,80,0,0.25,1,0,0,320,NA,2022
2022-07-12,AK.B.2.U.m44,AK,B,U,2,m44,0.25,60,0,0.25,0.6,0.4,0,240,NA,2022
2022-07-12,AK.B.2.U.m48,AK,B,U,2,m48,0.25,82,0,0.25,1,0,0,328,NA,2022
2022-07-12,AK.B.2.U.m52,AK,B,U,2,m52,0.25,43,1,0.25,0.6,0.4,0,172,NA,2022
2022-07-12,AK.B.2.U.m62,AK,B,U,2,m62,0.25,51,0,0.25,0.65,0.3,0,204,NA,2022
2022-07-12,AK.B.3.U.m84,AK,B,U,3,m84,0.25,54,1,0.25,0.8,0.2,0,216,NA,2022
2022-07-12,AK.B.3.U.m88,AK,B,U,3,m88,0.25,37,0,0.25,0.5,0.5,0,148,NA,2022
2022-07-12,AK.B.3.U.m92,AK,B,U,3,m92,0.25,40,1,0.25,0.6,0.4,0,160,NA,2022
2022-07-12,AK.B.3.U.m96,AK,B,U,3,m96,0.25,58,1,0.25,0.8,0.2,0,232,NA,2022
2022-07-12,AK.B.4.L.m4,AK,B,L,4,m4,0.25,89,0,0.25,0.7,0.3,0,356,NA,2022
2022-07-12,AK.B.4.L.m8,AK,B,L,4,m8,0.25,24,0,0.25,0.6,0.3,0,96,NA,2022
2022-07-12,AK.B.4.L.m12,AK,B,L,4,m12,0.25,56,2,0.25,0.8,0.2,0,224,NA,2022
2022-07-12,AK.B.4.L.m16,AK,B,L,4,m16,0.25,112,2,0.25,1,0,0,448,NA,2022
2022-07-12,AK.B.5.L.m44,AK,B,L,5,m44,0.25,83,1,0.25,0.9,0.1,0,332,NA,2022
2022-07-12,AK.B.5.L.m48,AK,B,L,5,m48,0.25,82,0,0.25,0.9,0.1,0,328,NA,2022
2022-07-12,AK.B.5.L.m52,AK,B,L,5,m52,0.25,74,0,0.25,0.8,0.2,0,296,NA,2022
2022-07-12,AK.B.5.L.m56,AK,B,L,5,m56,0.25,53,3,0.25,1,0,0,212,NA,2022
2022-07-12,AK.B.6.L.m84,AK,B,L,6,m84,0.25,44,0,0.25,0.75,0.2,0,176,NA,2022
2022-07-12,AK.B.6.L.m88,AK,B,L,6,m88,0.25,84,0,0.25,1,0,0,336,NA,2022
2022-07-12,AK.B.6.L.m92,AK,B,L,6,m92,0.25,59,1,0.25,1,0,0,236,NA,2022
2022-07-12,AK.B.6.L.m96,AK,B,L,6,m96,0.25,87,3,0.25,1,0,0,348,NA,2022
2022-07-13,AK.C.1.U.m4,AK,C,U,1,m4,0.25,123,1,0.25,1,0,0,492,NA,2022
2022-07-13,AK.C.1.U.m8,AK,C,U,1,m8,0.25,56,0,0.25,1,0,0,224,NA,2022
2022-07-13,AK.C.1.U.m12,AK,C,U,1,m12,0.25,133,3,0.25,1,0,0,532,NA,2022
2022-07-13,AK.C.1.U.m16,AK,C,U,1,m16,0.25,47,1,0.25,1,0,0,188,NA,2022
2022-07-13,AK.C.2.U.m44,AK,C,U,2,m44,0.25,34,0,0.25,0.4,0.5,0,136,NA,2022
2022-07-13,AK.C.2.U.m48,AK,C,U,2,m48,0.25,24,0,0.25,0.3,0.7,0,96,NA,2022
2022-07-13,AK.C.2.U.m52,AK,C,U,2,m52,0.25,68,0,0.25,0.8,0.2,0,272,NA,2022
2022-07-13,AK.C.2.U.m56,AK,C,U,2,m56,0.25,36,0,0.25,0.4,0.6,0,144,NA,2022
2022-07-13,AK.C.3.U.m84,AK,C,U,3,m84,0.25,34,0,0.25,0.5,0.5,0,136,NA,2022
2022-07-13,AK.C.3.U.m88,AK,C,U,3,m88,0.25,56,0,0.25,1,0,0,224,NA,2022
2022-07-13,AK.C.3.U.m92,AK,C,U,3,m92,0.25,32,0,0.25,0.6,0.4,0,128,NA,2022
2022-07-13,AK.C.3.U.m96,AK,C,U,3,m96,0.25,41,0,0.25,0.8,0.2,0,164,NA,2022
2022-07-13,AK.C.4.L.m4,AK,C,L,4,m4,0.25,72,0,0.25,0.9,0.1,0,288,NA,2022
2022-07-13,AK.C.4.L.m8,AK,C,L,4,m8,0.25,49,1,0.25,0.8,0.2,0,196,NA,2022
2022-07-13,AK.C.4.L.m12,AK,C,L,4,m12,0.25,86,0,0.25,1,0,0,344,NA,2022
2022-07-13,AK.C.4.L.m16,AK,C,L,4,m16,0.25,72,1,0.25,1,0,0,288,NA,2022
2022-07-13,AK.C.5.L.m44,AK,C,L,5,m44,0.25,88,2,0.25,1,0,0,352,NA,2022
2022-07-13,AK.C.5.L.m48,AK,C,L,5,m48,0.25,NA,NA,0.25,NA,NA,0,NA,NA,2022
2022-07-13,AK.C.5.L.m52,AK,C,L,5,m52,0.25,54,2,0.25,0.9,0.1,0,216,NA,2022
2022-07-13,AK.C.5.L.m56,AK,C,L,5,m56,0.25,71,0,0.25,0.9,0.1,0,284,NA,2022
2022-07-13,AK.C.6.L.m84,AK,C,L,6,m84,0.25,49,0,0.25,0.8,0.2,0,196,NA,2022
2022-07-13,AK.C.6.L.m88,AK,C,L,6,m88,0.25,85,0,0.25,1,0,0,340,NA,2022
2022-07-13,AK.C.6.L.m92,AK,C,L,6,m92,0.25,122,0,0.25,1,0,0,488,NA,2022
2022-07-13,AK.C.6.L.m96,AK,C,L,6,m96,0.25,91,0,0.25,1,0,0,364,NA,2022
2022-07-14,AK.E.1.U.m4,AK,E,U,1,m4,0.25,44,1,0.25,0.6,0.4,0,176,NA,2022
2022-07-14,AK.E.1.U.m8,AK,E,U,1,m8,0.25,66,1,0.25,0.5,0.45,0.05,264,macro algae,2022
2022-07-14,AK.E.1.U.m12,AK,E,U,1,m12,0.25,58,0,0.25,0.7,0.3,0,232,NA,2022
2022-07-14,AK.E.1.U.m16,AK,E,U,1,m16,0.25,42,0,0.25,0.5,0.5,0,168,NA,2022
2022-07-14,AK.E.2.U.m44,AK,E,U,2,m44,0.25,58,0,0.25,0.5,0.5,0,232,NA,2022
2022-07-14,AK.E.2.U.m48,AK,E,U,2,m48,0.25,59,0,0.25,0.7,0.3,0,236,NA,2022
2022-07-14,AK.E.2.U.m52,AK,E,U,2,m52,0.25,69,0,0.25,0.65,0.35,0,276,NA,2022
2022-07-14,AK.E.2.U.m56,AK,E,U,2,m56,0.25,45,0,0.25,0.7,0.3,0,180,NA,2022
2022-07-14,AK.E.3.U.m84,AK,E,U,3,m84,0.25,54,0,0.25,0.5,0.5,0,216,NA,2022
2022-07-14,AK.E.3.U.m88,AK,E,U,3,m88,0.25,41,0,0.25,0.2,0.8,0,164,NA,2022
2022-07-14,AK.E.3.U.m92,AK,E,U,3,m92,0.25,59,1,0.25,0.6,0.4,0,236,NA,2022
2022-07-14,AK.E.3.U.m96,AK,E,U,3,m96,0.25,83,1,0.25,0.9,0.1,0,332,NA,2022
2022-07-14,AK.E.4.L.m4,AK,E,L,4,m4,0.25,40,0,0.25,0.5,0.5,0,160,NA,2022
2022-07-14,AK.E.4.L.m8,AK,E,L,4,m8,0.25,37,1,0.25,0.3,0.7,0,148,NA,2022
2022-07-14,AK.E.4.L.m12,AK,E,L,4,m12,0.25,46,0,0.25,0.5,0.5,0,184,NA,2022
2022-07-14,AK.E.4.L.m16,AK,E,L,4,m16,0.25,53,1,0.25,0.5,0.5,0,212,NA,2022
2022-07-14,AK.E.5.L.m44,AK,E,L,5,m44,0.25,61,2,0.25,0.7,0.3,0,244,NA,2022
2022-07-14,AK.E.5.L.m48,AK,E,L,5,m48,0.25,64,0,0.25,0.7,0.3,0,256,NA,2022
2022-07-14,AK.E.5.L.m52,AK,E,L,5,m52,0.25,24,2,0.25,0.6,0.4,0,96,NA,2022
2022-07-14,AK.E.5.L.m56,AK,E,L,5,m56,0.25,70,0,0.25,0.9,0.1,0,280,NA,2022
2022-07-14,AK.E.6.L.m84,AK,E,L,6,m84,0.25,62,1,0.25,0.5,0.5,0,248,NA,2022
2022-07-14,AK.E.6.L.m88,AK,E,L,6,m88,0.25,83,1,0.25,0.9,0.1,0,332,NA,2022
2022-07-14,AK.E.6.L.m92,AK,E,L,6,m92,0.25,70,0,0.25,0.8,0.2,0,280,NA,2022
2022-07-14,AK.E.6.L.m96,AK,E,L,6,m96,0.25,62,0,0.25,0.45,0.55,0,248,NA,2022
2022-07-15,AK.D.1.U.m4,AK,D,U,1,m4,0.25,15,0,0.25,0.25,0.5,0.25,60,macro algae,2022
2022-07-15,AK.D.1.U.m8,AK,D,U,1,m8,0.25,15,0,0.25,0.25,0.5,0.25,60,macro algae,2022
2022-07-15,AK.D.1.U.m12,AK,D,U,1,m12,0.25,0,0,0.25,0,0.7,0.25,0,macro algae,2022
2022-07-15,AK.D.1.U.m16,AK,D,U,1,m16,0.25,0,0,0.25,0,0.7,0.25,0,macro algae,2022
2022-07-15,AK.D.2.U.m44,AK,D,U,2,m44,0.25,27,0,0.25,0.8,0.1,0.1,108,macro algae,2022
2022-07-15,AK.D.2.U.m48,AK,D,U,2,m48,0.25,34,0,0.25,0.45,0.05,0.5,136,macro algae,2022
2022-07-15,AK.D.2.U.m52,AK,D,U,2,m52,0.25,2,0,0.25,0.15,0.1,0.75,8,macro algae,2022
2022-07-15,AK.D.2.U.m56,AK,D,U,2,m56,0.25,32,2,0.25,0.7,0.1,0.2,128,macro algae,2022
2022-07-15,AK.D.3.U.m84,AK,D,U,3,m84,0.25,46,0,0.25,0.2,0.2,0.6,184,macro algae,2022
2022-07-15,AK.D.3.U.m88,AK,D,U,3,m88,0.25,20,0,0.25,0.65,0.2,0.15,80,macro algae,2022
2022-07-15,AK.D.3.U.m92,AK,D,U,3,m92,0.25,34,0,0.25,0.5,0,0.5,136,macro algae,2022
2022-07-15,AK.D.3.U.m96,AK,D,U,3,m96,0.25,25,0,0.25,0.6,0.1,0.3,100,macro algae,2022
2022-07-15,AK.D.4.L.m4,AK,D,L,4,m4,0.25,47,0,0.25,0.6,0.4,0,188,NA,2022
2022-07-15,AK.D.4.L.m8,AK,D,L,4,m8,0.25,35,0,0.25,0.5,0.5,0,140,NA,2022
2022-07-15,AK.D.4.L.m12,AK,D,L,4,m12,0.25,30,0,0.25,0.2,0.8,0,120,NA,2022
2022-07-15,AK.D.4.L.m16,AK,D,L,4,m16,0.25,42,2,0.25,0.5,0.5,0,168,NA,2022
2022-07-15,AK.D.5.L.m44,AK,D,L,5,m44,0.25,40,0,0.25,0.45,0.55,0,160,NA,2022
2022-07-15,AK.D.5.L.m48,AK,D,L,5,m48,0.25,47,0,0.25,0.44,0.55,NA,188,NA,2022
2022-07-15,AK.D.5.L.m52,AK,D,L,5,m52,0.25,33,1,0.25,0.5,0.5,0,132,NA,2022
2022-07-15,AK.D.5.L.m56,AK,D,L,5,m56,0.25,46,0,0.25,0.5,0.5,0,184,NA,2022
2022-07-15,AK.D.6.L.m84,AK,D,L,6,m84,0.25,46,0,0.25,0.35,0.65,0,184,NA,2022
2022-07-15,AK.D.6.L.m88,AK,D,L,6,m88,0.25,43,0,0.25,0.6,0.4,0,172,NA,2022
2022-07-15,AK.D.6.L.m92,AK,D,L,6,m92,0.25,50,0,0.25,0.7,0.3,0,200,NA,2022
2022-07-15,AK.D.6.L.m96,AK,D,L,6,m96,0.25,60,0,0.25,0.5,0.5,0,240,NA,2022
2022-07-16,AK.F.1.U.m4,AK,F,U,1,m4,0.25,150,0,0.25,0.9,0,0.1,600,macro algae,2022
2022-07-16,AK.F.1.U.m8,AK,F,U,1,m8,0.25,111,0,0.25,0.8,0.2,0,444,NA,2022
2022-07-16,AK.F.1.U.m12,AK,F,U,1,m12,0.25,110,1,0.25,0.8,0,0.2,440,macro algae,2022
2022-07-16,AK.F.1.U.m16,AK,F,U,1,m16,0.25,134,0,0.25,0.95,0.05,0,536,NA,2022
2022-07-16,AK.F.2.U.m44,AK,F,U,2,m44,0.25,201,0,0.25,1,0,0,804,NA,2022
2022-07-16,AK.F.2.U.m48,AK,F,U,2,m48,0.25,106,0,0.25,0.6,0.2,0.2,424,marco algae,2022
2022-07-16,AK.F.2.U.m52,AK,F,U,2,m52,0.25,90,0,0.25,0.5,0,0.5,360,macro algae,2022
2022-07-16,AK.F.2.U.m56,AK,F,U,2,m56,0.25,177,3,0.25,0.85,0,0.05,708,macro algae,2022
2022-07-16,AK.F.3.U.m84,AK,F,U,3,m84,0.25,58,0,0.25,0.6,0.35,0.05,232,macro algae,2022
2022-07-16,AK.F.3.U.m88,AK,F,U,3,m88,0.25,160,1,0.25,0.8,0.15,0.05,640,macro algae,2022
2022-07-16,AK.F.3.U.m92,AK,F,U,3,m92,0.25,110,0,0.25,0.75,0.15,0.1,440,macro algae,2022
